rodada,ano,civilizacao,cultura,melhor,classes,experimentos
1,260,3,Isolados,0.98783,10,10667
1,265,0,Empiristas,0.98783,10,11741
1,265,1,Incrementalistas,0.98783,10,10977
1,265,2,Evolucionistas,0.98783,10,11740
1,265,3,Isolados,0.98783,10,11167
1,270,0,Empiristas,0.98783,10,12241
1,270,1,Incrementalistas,0.98783,10,11477
1,270,2,Evolucionistas,0.98783,10,12240
1,270,3,Isolados,0.98783,10,11667
1,275,0,Empiristas,0.98783,10,12741
1,275,1,Incrementalistas,0.98783,10,11977
1,275,2,Evolucionistas,0.98783,10,12740
1,275,3,Isolados,0.98783,10,12167
1,280,0,Empiristas,0.98783,10,13241
1,280,1,Incrementalistas,0.98783,10,12477
1,280,2,Evolucionistas,0.98783,10,13240
1,280,3,Isolados,0.98783,8,12467
1,285,0,Empiristas,0.98783,10,13741
1,285,1,Incrementalistas,0.98783,10,12977
1,285,2,Evolucionistas,0.98783,10,13740
1,285,3,Isolados,0.98783,8,12717
1,290,0,Empiristas,0.98783,10,14241
1,290,1,Incrementalistas,0.98783,10,13477
1,290,2,Evolucionistas,0.98783,10,14240
1,290,3,Isolados,0.98783,9,12967
1,295,0,Empiristas,0.98783,10,14741
1,295,1,Incrementalistas,0.98783,10,13977
1,295,2,Evolucionistas,1,10,14740
1,295,3,Isolados,0.98783,9,13217
1,300,0,Empiristas,0.98783,10,15241
1,300,1,Incrementalistas,0.98783,10,14477
1,300,2,Evolucionistas,1,10,15240
1,300,3,Isolados,0.98783,9,13467
2,0,0,Empiristas,0.545352,1,2
2,0,1,Incrementalistas,0.528317,1,2
2,0,2,Evolucionistas,0.42649,1,2
2,0,3,Isolados,0.544257,1,2
2,5,0,Empiristas,0.733289,2,12
2,5,1,Incrementalistas,0.607192,1,13
2,5,2,Evolucionistas,0.733289,2,13
2,5,3,Isolados,0.582958,1,13
2,10,0,Empiristas,0.748381,4,23
2,10,1,Incrementalistas,0.630424,1,25
2,10,2,Evolucionistas,0.733289,3,25
2,10,3,Isolados,0.705468,2,25
2,15,0,Empiristas,0.748381,4,37
2,15,1,Incrementalistas,0.748381,4,39
2,15,2,Evolucionistas,0.748381,4,37
2,15,3,Isolados,0.705468,2,38
2,20,0,Empiristas,0.748381,4,52
2,20,1,Incrementalistas,0.748381,5,53
2,20,2,Evolucionistas,0.748381,4,51
2,20,3,Isolados,0.705468,2,52
2,25,0,Empiristas,0.834884,5,67
